submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6731576980537344,3/27/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
5875833653952512,4/1/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
5307565591494656,3/13/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Miranda,No,sometimes,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
4809200403480576,4/8/2021,Male,26-35,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,sometimes,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
4801537997275136,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,no,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
6367296057769984,4/4/2021,Male,16-25,"City,Metropolitian",food_nothingelse,Primary_school_completed,Student,Miranda,No,no,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
6541399519657984,3/14/2021,Female,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Distrito Federal,1-2days,no,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5542302130110464,3/15/2021,Female,36-45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,No,no,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0
5255493760319488,3/21/2021,Prefer_not_to_say,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Student,Miranda,No,sometimes,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
5869765083267072,3/18/2021,Female,>45,Rural,food_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5420561349214208,3/15/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,No,sometimes,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0
5317398600351744,3/13/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,Unemployed,Distrito Federal,Yes,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
4627158298525696,3/18/2021,Male,26-35,Rural,food_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,sometimes,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0
6441835466850304,3/21/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Distrito Federal,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
5336027417018368,3/16/2021,Male,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Unemployed,Distrito Federal,No,no,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0
4871146398023680,3/18/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,Yes,yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6199311615655936,3/14/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,sometimes,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4747417584140288,5/4/2021,Female,36-45,"City,Metropolitian",food_clothes_furniture_savings,diploma_degreecompleted,PartTime,Distrito Federal,No,no,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
4905626798129152,3/13/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,FullTime,Monagas,No,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6079068599746560,3/13/2021,Prefer_not_to_say,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Monagas,No,sometimes,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
5624063224709120,3/13/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Monagas,No,yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6331048597389312,3/17/2021,Male,16-25,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime(Student),Monagas,No,sometimes,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1
5327093213954048,3/15/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Monagas,No,yes,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1
6309093664096256,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Falcón,No,yes,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
5843205945032704,3/13/2021,Male,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Falcón,No,yes,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
5325330935185408,3/16/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Falcón,No,no,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
6400688774184960,3/16/2021,Male,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Student,Falcón,No,sometimes,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1
6446265926942720,3/31/2021,Male,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Falcón,No,sometimes,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
6084706922921984,3/13/2021,Female,16-25,Rural,food_clothes_furniture_nosavings,secondary_highschool_completed,Unemployed,Carabobo,No,no,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0
6026968536711168,3/21/2021,Female,26-35,Rural,food_clothes_furniture_nosavings,secondary_highschool_completed,Student,Carabobo,No,yes,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
5171741898047488,3/13/2021,Female,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Housework,Carabobo,No,no,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
4899823542337536,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,sometimes,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1
6541362207129600,3/22/2021,Female,16-25,Rural,notenoughfood,Primary_school_completed,Student,Zulia,No,no,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
4922605474938880,3/23/2021,Female,26-35,Rural,food_nothingelse,secondary_highschool_completed,FullTime,Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
6312965577113600,3/14/2021,Male,>45,"City,Metropolitian",food_clothes_furniture_nosavings,Postgraduate,FullTime,Zulia,No,no,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
4577999226929152,3/14/2021,Male,16-25,"Suburban,Peri-urban",food_clothes_furniture_nosavings,secondary_highschool_completed,FullTime,Zulia,3-4days,sometimes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
4787949660274688,3/13/2021,Male,>45,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Zulia,No,sometimes,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0
4549346510241792,3/19/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,yes,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
5745950101602304,3/20/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0
5894361069125632,3/19/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,yes,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6021018530611200,3/25/2021,Male,16-25,"City,Metropolitian",notenoughfood,diploma_degreecompleted,PartTime(Student),Sucre,No,sometimes,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
5158306569256960,3/14/2021,Female,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Sucre,Yes,yes,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
6220331101716480,3/13/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Primary_school_completed,Unemployed,Sucre,1-2days,no,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
5377734300925952,3/13/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,diploma_degreecompleted,FullTime,Sucre,1-2days,sometimes,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0
5669658933067776,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Sucre,No,no,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0
4536328330149888,3/23/2021,Male,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Distrito Federal,No,sometimes,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1
4692989946626048,3/13/2021,Male,>45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,PartTime,Sucre,No,no,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4742929863409664,3/14/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Zulia,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0
6188418907504640,3/14/2021,Male,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Housework,Sucre,No,sometimes,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
5260479277826048,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Sucre,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
5569349107843072,4/16/2021,Male,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Zulia,No,yes,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0
5504083044859904,3/23/2021,Female,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Sucre,No,sometimes,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
6715079893712896,3/16/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Sucre,No,sometimes,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
6410784598130688,4/3/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,No,no,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
5533645438976000,3/14/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Sucre,No,yes,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
6047640465965056,3/18/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Housework,Sucre,No,sometimes,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
5675535454961664,3/17/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Distrito Federal,No,sometimes,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0
5890664461238272,3/13/2021,Male,16-25,Rural,food_nothingelse,diploma_degreecompleted,Student,Sucre,1-2days,sometimes,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0
5768221721624576,3/18/2021,Female,16-25,Rural,Prefer not to answer,secondary_highschool_completed,Unemployed,Sucre,1-2days,sometimes,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1
6381761155301376,3/29/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
6541879952015360,3/13/2021,Male,36-45,Rural,notenoughfood,Univ_college_degree_completed,Unemployed,Sucre,No,sometimes,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
5658764194873344,3/14/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime(Student),Sucre,No,sometimes,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
5236047222145024,3/14/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Sucre,No,sometimes,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5299147807916032,3/27/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Sucre,No,no,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
5923522437447680,3/15/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,no,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
6507991502422016,3/27/2021,Female,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,FullTime,Sucre,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
4727058164088832,3/13/2021,Male,26-35,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Sucre,No,sometimes,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6174731920474112,3/13/2021,Male,>45,"City,Metropolitian",Prefer not to answer,Prefer_not_to_say,Unemployed,Sucre,1-2days,no,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1
5149586644795392,3/14/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Sucre,No,no,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5332366091616256,3/16/2021,Male,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Unemployed,Distrito Federal,No,no,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
6630508414107648,4/1/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Distrito Federal,No,sometimes,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0
4725740682870784,3/18/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Sucre,No,sometimes,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
5153798514540544,3/14/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime(Student),Distrito Federal,No,yes,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4842580369211392,4/1/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,1-2days,sometimes,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1
5937703278608384,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Sucre,No,no,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
5003597267075072,3/30/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Sucre,1-2days,sometimes,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1
6744920772837376,3/24/2021,Male,16-25,Rural,notenoughfood,Univ_college_degree_completed,Student,Sucre,No,sometimes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5147129168527360,3/23/2021,Female,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Sucre,No,no,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
5754820081483776,3/13/2021,Female,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Zulia,1-2days,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
6651729696522240,3/13/2021,Male,26-35,"City,Metropolitian",notenoughfood,diploma_degreecompleted,PartTime,Sucre,No,no,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
6749186346450944,3/16/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
5637769807527936,3/13/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Zulia,No,no,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
5345004234211328,3/15/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Distrito Federal,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0
5046899144130560,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,No,sometimes,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1
4916831830933504,3/19/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,sometimes,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1
6256862835245056,3/27/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,PartTime,Distrito Federal,No,no,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0
4903506074140672,3/13/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Postgraduate,FullTime,Distrito Federal,No,sometimes,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1
4633332163018752,3/15/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,diploma_degreecompleted,FullTime,Distrito Federal,No,sometimes,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
5176054045212672,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Distrito Federal,No,yes,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
5329511347650560,3/30/2021,Male,16-25,Rural,notenoughfood,Prefer_not_to_say,Unemployed,Carabobo,3-4days,sometimes,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4938302842208256,3/17/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,PartTime,Distrito Federal,No,sometimes,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1
4802723995451392,3/14/2021,Female,>45,"City,Metropolitian",Prefer not to answer,Postgraduate,FullTime,Distrito Federal,No,no,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
6581136422862848,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Housework,Distrito Federal,No,yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6033947992784896,3/13/2021,Female,36-45,Rural,Prefer not to answer,secondary_highschool_completed,Housework,Distrito Federal,No,no,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
6385053985931264,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Distrito Federal,No,no,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
4892720555622400,3/29/2021,Female,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime(Student),Distrito Federal,1-2days,sometimes,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
4865675616321536,3/13/2021,Female,>45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Distrito Federal,No,sometimes,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1
6406091188731904,3/30/2021,Male,16-25,"Suburban,Peri-urban",Prefer not to answer,secondary_highschool_completed,FullTime,Falcón,No,sometimes,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
6412902620987392,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,no,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
4731121119264768,3/14/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Miranda,No,yes,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
5904886574350336,3/24/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,Unemployed,Miranda,No,no,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
5835568620765184,3/15/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,no,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1
5497671799537664,3/15/2021,Male,36-45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Miranda,No,no,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
4560987012464640,3/13/2021,Female,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
6207126107324416,3/15/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Miranda,No,sometimes,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
5031771396898816,3/17/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Miranda,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0
6123767368777728,3/13/2021,Female,36-45,Rural,Prefer not to answer,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
5475470174060544,3/16/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime(Student),Miranda,No,no,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1
4651232999505920,3/31/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Miranda,1-2days,yes,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1
5020663135076352,3/20/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1
4878201938771968,3/15/2021,Male,>45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Miranda,No,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6249692387344384,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
6681079305207808,3/13/2021,Female,>45,Rural,food_nothingelse,Primary_school_completed,Housework,Miranda,No,sometimes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5742669350567936,3/18/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4835386835861504,3/14/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
5677247469191168,3/19/2021,Male,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,sometimes,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0
5765484887932928,3/29/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,no,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
5769616881352704,3/27/2021,Male,>45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1
6665093353046016,3/18/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5232113568972800,3/15/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,sometimes,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
5921881827049472,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5698772100448256,3/16/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Miranda,Yes,yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4707699806961664,3/30/2021,Male,>45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0
5725103605415936,3/16/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Lara,No,no,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
4591018011000832,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,sometimes,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1
5228724101578752,3/16/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Lara,No,sometimes,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1
5808106868310016,3/18/2021,Male,26-35,Rural,food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Lara,No,no,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1
5253731615768576,3/13/2021,Male,>45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Lara,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1
5241979914158080,3/27/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime(Student),Lara,No,sometimes,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1
6747091140608000,3/25/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Lara,No,sometimes,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
6137482877075456,3/15/2021,Male,16-25,Rural,Prefer not to answer,secondary_highschool_completed,Student,Lara,No,yes,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0
6705257286729728,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,sometimes,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
6450530292596736,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Lara,No,sometimes,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
